,id,x,y,z,i,j,k,degree,to_remove
17847,515.0,500.0,415.6921938165305,293.9387691339814,100.0,83.1384387633061,9.797958971132713,2.0,False
17848,516.0,540.0,415.6921938165305,293.9387691339814,108.0,83.1384387633061,9.797958971132713,8.0,False
17849,517.0,580.0,415.6921938165305,293.9387691339814,116.0,83.1384387633061,9.797958971132713,10.0,False
17850,518.0,620.0,415.6921938165305,293.9387691339814,124.0,83.1384387633061,9.797958971132713,2.0,False
17889,519.0,560.0,450.3332099679081,293.9387691339814,112.0,90.06664199358161,9.797958971132713,3.0,False
18005,520.0,260.0,554.2562584220407,293.9387691339814,52.0,110.85125168440814,9.797958971132713,4.0,False
18045,521.0,240.0,588.8972745734183,293.9387691339814,48.0,117.77945491468365,9.797958971132713,6.0,False
18046,522.0,280.0,588.8972745734183,293.9387691339814,56.0,117.77945491468365,9.797958971132713,6.0,False
18087,523.0,260.0,623.5382907247958,293.9387691339814,52.0,124.70765814495917,9.797958971132713,2.0,False
18127,524.0,240.0,658.1793068761733,293.9387691339814,48.0,131.63586137523467,9.797958971132713,3.0,False
18129,525.0,320.0,658.1793068761733,293.9387691339814,64.0,131.63586137523467,9.797958971132713,2.0,False
18169,526.0,260.0,692.8203230275509,293.9387691339814,52.0,138.56406460551017,9.797958971132713,3.0,False
18170,527.0,300.0,692.8203230275509,293.9387691339814,60.0,138.56406460551017,9.797958971132713,7.0,False
18210,528.0,280.0,727.4613391789284,293.9387691339814,56.0,145.49226783578567,9.797958971132713,5.0,False
18370,529.0,120.0,866.0254037844386,293.9387691339814,24.0,173.20508075688772,9.797958971132713,2.0,False
19282,530.0,480.0,11.547005383792515,326.5986323710904,96.0,2.309401076758503,10.886621079036347,3.0,False
19283,531.0,520.0,11.547005383792515,326.5986323710904,104.0,2.309401076758503,10.886621079036347,2.0,False
19322,532.0,460.0,46.18802153517006,326.5986323710904,92.0,9.237604307034012,10.886621079036347,7.0,False
19323,533.0,500.0,46.18802153517006,326.5986323710904,100.0,9.237604307034012,10.886621079036347,5.0,False
19363,534.0,440.0,80.8290376865476,326.5986323710904,88.0,16.16580753730952,10.886621079036347,4.0,False
19364,535.0,480.0,80.8290376865476,326.5986323710904,96.0,16.16580753730952,10.886621079036347,3.0,False
19367,536.0,600.0,80.8290376865476,326.5986323710904,120.0,16.16580753730952,10.886621079036347,3.0,False
19401,537.0,340.0,115.47005383792514,326.5986323710904,68.0,23.094010767585026,10.886621079036347,3.0,False
19404,538.0,460.0,115.47005383792514,326.5986323710904,92.0,23.094010767585026,10.886621079036347,3.0,False
19407,539.0,580.0,115.47005383792514,326.5986323710904,116.0,23.094010767585026,10.886621079036347,4.0,False
19408,540.0,620.0,115.47005383792514,326.5986323710904,124.0,23.094010767585026,10.886621079036347,11.0,False
19409,541.0,660.0,115.47005383792514,326.5986323710904,132.0,23.094010767585026,10.886621079036347,2.0,False
19441,542.0,280.0,150.11106998930268,326.5986323710904,56.0,30.022213997860536,10.886621079036347,2.0,False
19442,543.0,320.0,150.11106998930268,326.5986323710904,64.0,30.022213997860536,10.886621079036347,11.0,False
19443,544.0,360.0,150.11106998930268,326.5986323710904,72.0,30.022213997860536,10.886621079036347,8.0,False
19449,545.0,600.0,150.11106998930268,326.5986323710904,120.0,30.022213997860536,10.886621079036347,2.0,False
19450,546.0,640.0,150.11106998930268,326.5986323710904,128.0,30.022213997860536,10.886621079036347,2.0,False
19481,547.0,260.0,184.75208614068023,326.5986323710904,52.0,36.95041722813605,10.886621079036347,2.0,False
19482,548.0,300.0,184.75208614068023,326.5986323710904,60.0,36.95041722813605,10.886621079036347,12.0,False
19483,549.0,340.0,184.75208614068023,326.5986323710904,68.0,36.95041722813605,10.886621079036347,9.0,False
19484,550.0,380.0,184.75208614068023,326.5986323710904,76.0,36.95041722813605,10.886621079036347,2.0,False
19485,551.0,420.0,184.75208614068023,326.5986323710904,84.0,36.95041722813605,10.886621079036347,2.0,False
19486,552.0,460.0,184.75208614068023,326.5986323710904,92.0,36.95041722813605,10.886621079036347,5.0,False
19487,553.0,500.0,184.75208614068023,326.5986323710904,100.0,36.95041722813605,10.886621079036347,2.0,False
19523,554.0,280.0,219.39310229205776,326.5986323710904,56.0,43.878620458411554,10.886621079036347,7.0,False
19524,555.0,320.0,219.39310229205776,326.5986323710904,64.0,43.878620458411554,10.886621079036347,12.0,False
19525,556.0,360.0,219.39310229205776,326.5986323710904,72.0,43.878620458411554,10.886621079036347,8.0,False
19527,557.0,440.0,219.39310229205776,326.5986323710904,88.0,43.878620458411554,10.886621079036347,5.0,False
19528,558.0,480.0,219.39310229205776,326.5986323710904,96.0,43.878620458411554,10.886621079036347,8.0,False
19563,559.0,260.0,254.03411844343532,326.5986323710904,52.0,50.80682368868706,10.886621079036347,5.0,False
19564,560.0,300.0,254.03411844343532,326.5986323710904,60.0,50.80682368868706,10.886621079036347,10.0,False
19565,561.0,340.0,254.03411844343532,326.5986323710904,68.0,50.80682368868706,10.886621079036347,12.0,False
19566,562.0,380.0,254.03411844343532,326.5986323710904,76.0,50.80682368868706,10.886621079036347,4.0,False
19568,563.0,460.0,254.03411844343532,326.5986323710904,92.0,50.80682368868706,10.886621079036347,3.0,False
19604,564.0,240.0,288.67513459481285,326.5986323710904,48.0,57.73502691896257,10.886621079036347,2.0,False
19605,565.0,280.0,288.67513459481285,326.5986323710904,56.0,57.73502691896257,10.886621079036347,10.0,False
19606,566.0,320.0,288.67513459481285,326.5986323710904,64.0,57.73502691896257,10.886621079036347,12.0,False
19607,567.0,360.0,288.67513459481285,326.5986323710904,72.0,57.73502691896257,10.886621079036347,9.0,False
19645,568.0,260.0,323.31615074619043,326.5986323710904,52.0,64.66323014923809,10.886621079036347,8.0,False
19646,569.0,300.0,323.31615074619043,326.5986323710904,60.0,64.66323014923809,10.886621079036347,12.0,False
19647,570.0,340.0,323.31615074619043,326.5986323710904,68.0,64.66323014923809,10.886621079036347,12.0,False
19648,571.0,380.0,323.31615074619043,326.5986323710904,76.0,64.66323014923809,10.886621079036347,7.0,False
19650,572.0,460.0,323.31615074619043,326.5986323710904,92.0,64.66323014923809,10.886621079036347,4.0,False
19651,573.0,500.0,323.31615074619043,326.5986323710904,100.0,64.66323014923809,10.886621079036347,7.0,False
19652,574.0,540.0,323.31615074619043,326.5986323710904,108.0,64.66323014923809,10.886621079036347,7.0,False
19653,575.0,580.0,323.31615074619043,326.5986323710904,116.0,64.66323014923809,10.886621079036347,10.0,False
19654,576.0,620.0,323.31615074619043,326.5986323710904,124.0,64.66323014923809,10.886621079036347,3.0,False
19686,577.0,240.0,357.95716689756796,326.5986323710904,48.0,71.59143337951359,10.886621079036347,3.0,False
19687,578.0,280.0,357.95716689756796,326.5986323710904,56.0,71.59143337951359,10.886621079036347,12.0,False
19688,579.0,320.0,357.95716689756796,326.5986323710904,64.0,71.59143337951359,10.886621079036347,12.0,False
19689,580.0,360.0,357.95716689756796,326.5986323710904,72.0,71.59143337951359,10.886621079036347,11.0,False
19690,581.0,400.0,357.95716689756796,326.5986323710904,80.0,71.59143337951359,10.886621079036347,11.0,False
19691,582.0,440.0,357.95716689756796,326.5986323710904,88.0,71.59143337951359,10.886621079036347,10.0,False
19692,583.0,480.0,357.95716689756796,326.5986323710904,96.0,71.59143337951359,10.886621079036347,12.0,False
19693,584.0,520.0,357.95716689756796,326.5986323710904,104.0,71.59143337951359,10.886621079036347,11.0,False
19694,585.0,560.0,357.95716689756796,326.5986323710904,112.0,71.59143337951359,10.886621079036347,12.0,False
19695,586.0,600.0,357.95716689756796,326.5986323710904,120.0,71.59143337951359,10.886621079036347,11.0,False
19727,587.0,260.0,392.5981830489455,326.5986323710904,52.0,78.5196366097891,10.886621079036347,2.0,False
19728,588.0,300.0,392.5981830489455,326.5986323710904,60.0,78.5196366097891,10.886621079036347,9.0,False
19729,589.0,340.0,392.5981830489455,326.5986323710904,68.0,78.5196366097891,10.886621079036347,9.0,False
19730,590.0,380.0,392.5981830489455,326.5986323710904,76.0,78.5196366097891,10.886621079036347,7.0,False
19731,591.0,420.0,392.5981830489455,326.5986323710904,84.0,78.5196366097891,10.886621079036347,12.0,False
19732,592.0,460.0,392.5981830489455,326.5986323710904,92.0,78.5196366097891,10.886621079036347,10.0,False
19733,593.0,500.0,392.5981830489455,326.5986323710904,100.0,78.5196366097891,10.886621079036347,11.0,False
19734,594.0,540.0,392.5981830489455,326.5986323710904,108.0,78.5196366097891,10.886621079036347,10.0,False
19735,595.0,580.0,392.5981830489455,326.5986323710904,116.0,78.5196366097891,10.886621079036347,12.0,False
19736,596.0,620.0,392.5981830489455,326.5986323710904,124.0,78.5196366097891,10.886621079036347,5.0,False
19772,597.0,400.0,427.239199200323,326.5986323710904,80.0,85.4478398400646,10.886621079036347,3.0,False
19773,598.0,440.0,427.239199200323,326.5986323710904,88.0,85.4478398400646,10.886621079036347,8.0,False
19774,599.0,480.0,427.239199200323,326.5986323710904,96.0,85.4478398400646,10.886621079036347,5.0,False
19775,600.0,520.0,427.239199200323,326.5986323710904,104.0,85.4478398400646,10.886621079036347,3.0,False
19776,601.0,560.0,427.239199200323,326.5986323710904,112.0,85.4478398400646,10.886621079036347,8.0,False
19777,602.0,600.0,427.239199200323,326.5986323710904,120.0,85.4478398400646,10.886621079036347,4.0,False
19814,603.0,460.0,461.8802153517006,326.5986323710904,92.0,92.37604307034012,10.886621079036347,2.0,False
19891,604.0,260.0,531.1622476544558,326.5986323710904,52.0,106.23244953089116,10.886621079036347,2.0,False
19932,605.0,240.0,565.8032638058332,326.5986323710904,48.0,113.16065276116665,10.886621079036347,8.0,False
19933,606.0,280.0,565.8032638058332,326.5986323710904,56.0,113.16065276116665,10.886621079036347,4.0,False
19972,607.0,220.0,600.4442799572108,326.5986323710904,44.0,120.08885599144216,10.886621079036347,6.0,False
19973,608.0,260.0,600.4442799572108,326.5986323710904,52.0,120.08885599144216,10.886621079036347,11.0,False
20011,609.0,120.0,635.0852961085884,326.5986323710904,24.0,127.01705922171769,10.886621079036347,3.0,False
20012,610.0,160.0,635.0852961085884,326.5986323710904,32.0,127.01705922171769,10.886621079036347,2.0,False
20013,611.0,200.0,635.0852961085884,326.5986323710904,40.0,127.01705922171769,10.886621079036347,3.0,False
20014,612.0,240.0,635.0852961085884,326.5986323710904,48.0,127.01705922171769,10.886621079036347,8.0,False
20015,613.0,280.0,635.0852961085884,326.5986323710904,56.0,127.01705922171769,10.886621079036347,4.0,False
20016,614.0,320.0,635.0852961085884,326.5986323710904,64.0,127.01705922171769,10.886621079036347,4.0,False
20052,615.0,140.0,669.7263122599659,326.5986323710904,28.0,133.9452624519932,10.886621079036347,2.0,False
20053,616.0,180.0,669.7263122599659,326.5986323710904,36.0,133.9452624519932,10.886621079036347,2.0,False
20054,617.0,220.0,669.7263122599659,326.5986323710904,44.0,133.9452624519932,10.886621079036347,6.0,False
20055,618.0,260.0,669.7263122599659,326.5986323710904,52.0,133.9452624519932,10.886621079036347,6.0,False
20056,619.0,300.0,669.7263122599659,326.5986323710904,60.0,133.9452624519932,10.886621079036347,8.0,False
20095,620.0,200.0,704.3673284113435,326.5986323710904,40.0,140.8734656822687,10.886621079036347,2.0,False
20096,621.0,240.0,704.3673284113435,326.5986323710904,48.0,140.8734656822687,10.886621079036347,6.0,False
20097,622.0,280.0,704.3673284113435,326.5986323710904,56.0,140.8734656822687,10.886621079036347,11.0,False
20098,623.0,320.0,704.3673284113435,326.5986323710904,64.0,140.8734656822687,10.886621079036347,3.0,False
20132,624.0,60.0,739.0083445627209,326.5986323710904,12.0,147.8016689125442,10.886621079036347,2.0,False
20136,625.0,220.0,739.0083445627209,326.5986323710904,44.0,147.8016689125442,10.886621079036347,2.0,False
20137,626.0,260.0,739.0083445627209,326.5986323710904,52.0,147.8016689125442,10.886621079036347,5.0,False
20138,627.0,300.0,739.0083445627209,326.5986323710904,60.0,147.8016689125442,10.886621079036347,2.0,False
20179,628.0,280.0,773.6493607140985,326.5986323710904,56.0,154.72987214281972,10.886621079036347,2.0,False
20180,629.0,320.0,773.6493607140985,326.5986323710904,64.0,154.72987214281972,10.886621079036347,2.0,False
20215,630.0,100.0,808.2903768654761,326.5986323710904,20.0,161.65807537309522,10.886621079036347,2.0,False
20216,631.0,140.0,808.2903768654761,326.5986323710904,28.0,161.65807537309522,10.886621079036347,2.0,False
20218,632.0,220.0,808.2903768654761,326.5986323710904,44.0,161.65807537309522,10.886621079036347,2.0,False
20220,633.0,300.0,808.2903768654761,326.5986323710904,60.0,161.65807537309522,10.886621079036347,4.0,False
20257,634.0,120.0,842.9313930168536,326.5986323710904,24.0,168.58627860337072,10.886621079036347,3.0,False
20258,635.0,160.0,842.9313930168536,326.5986323710904,32.0,168.58627860337072,10.886621079036347,4.0,False
20259,636.0,200.0,842.9313930168536,326.5986323710904,40.0,168.58627860337072,10.886621079036347,3.0,False
20261,637.0,280.0,842.9313930168536,326.5986323710904,56.0,168.58627860337072,10.886621079036347,3.0,False
20298,638.0,140.0,877.5724091682312,326.5986323710904,28.0,175.51448183364624,10.886621079036347,4.0,False
20299,639.0,180.0,877.5724091682312,326.5986323710904,36.0,175.51448183364624,10.886621079036347,2.0,False
21294,640.0,620.0,92.37604307034012,359.25849560819944,124.0,18.475208614068023,11.975283186939981,2.0,False
21327,641.0,320.0,127.01705922171766,359.25849560819944,64.0,25.40341184434353,11.975283186939981,6.0,False
21328,642.0,360.0,127.01705922171766,359.25849560819944,72.0,25.40341184434353,11.975283186939981,2.0,False
21334,643.0,600.0,127.01705922171766,359.25849560819944,120.0,25.40341184434353,11.975283186939981,2.0,False
21335,644.0,640.0,127.01705922171766,359.25849560819944,128.0,25.40341184434353,11.975283186939981,3.0,False
21367,645.0,260.0,161.6580753730952,359.25849560819944,52.0,32.33161507461904,11.975283186939981,2.0,False
21368,646.0,300.0,161.6580753730952,359.25849560819944,60.0,32.33161507461904,11.975283186939981,9.0,False
21369,647.0,340.0,161.6580753730952,359.25849560819944,68.0,32.33161507461904,11.975283186939981,11.0,False
21370,648.0,380.0,161.6580753730952,359.25849560819944,76.0,32.33161507461904,11.975283186939981,2.0,False
21408,649.0,280.0,196.29909152447274,359.25849560819944,56.0,39.25981830489455,11.975283186939981,8.0,False
21409,650.0,320.0,196.29909152447274,359.25849560819944,64.0,39.25981830489455,11.975283186939981,12.0,False
21410,651.0,360.0,196.29909152447274,359.25849560819944,72.0,39.25981830489455,11.975283186939981,10.0,False
21450,652.0,300.0,230.94010767585027,359.25849560819944,60.0,46.18802153517005,11.975283186939981,9.0,False
21451,653.0,340.0,230.94010767585027,359.25849560819944,68.0,46.18802153517005,11.975283186939981,12.0,False
21452,654.0,380.0,230.94010767585027,359.25849560819944,76.0,46.18802153517005,11.975283186939981,5.0,False
21454,655.0,460.0,230.94010767585027,359.25849560819944,92.0,46.18802153517005,11.975283186939981,3.0,False
21489,656.0,240.0,265.5811238272278,359.25849560819944,48.0,53.116224765445565,11.975283186939981,3.0,False
21490,657.0,280.0,265.5811238272278,359.25849560819944,56.0,53.116224765445565,11.975283186939981,10.0,False
21491,658.0,320.0,265.5811238272278,359.25849560819944,64.0,53.116224765445565,11.975283186939981,12.0,False
21492,659.0,360.0,265.5811238272278,359.25849560819944,72.0,53.116224765445565,11.975283186939981,11.0,False
21497,660.0,560.0,265.5811238272278,359.25849560819944,112.0,53.116224765445565,11.975283186939981,2.0,False
21531,661.0,260.0,300.22213997860536,359.25849560819944,52.0,60.04442799572107,11.975283186939981,9.0,False
21532,662.0,300.0,300.22213997860536,359.25849560819944,60.0,60.04442799572107,11.975283186939981,12.0,False
21533,663.0,340.0,300.22213997860536,359.25849560819944,68.0,60.04442799572107,11.975283186939981,12.0,False
21534,664.0,380.0,300.22213997860536,359.25849560819944,76.0,60.04442799572107,11.975283186939981,5.0,False
21535,665.0,420.0,300.22213997860536,359.25849560819944,84.0,60.04442799572107,11.975283186939981,3.0,False
21538,666.0,540.0,300.22213997860536,359.25849560819944,108.0,60.04442799572107,11.975283186939981,2.0,False
21539,667.0,580.0,300.22213997860536,359.25849560819944,116.0,60.04442799572107,11.975283186939981,5.0,False
21540,668.0,620.0,300.22213997860536,359.25849560819944,124.0,60.04442799572107,11.975283186939981,2.0,False
21571,669.0,240.0,334.86315612998294,359.25849560819944,48.0,66.9726312259966,11.975283186939981,2.0,False
21572,670.0,280.0,334.86315612998294,359.25849560819944,56.0,66.9726312259966,11.975283186939981,12.0,False
21573,671.0,320.0,334.86315612998294,359.25849560819944,64.0,66.9726312259966,11.975283186939981,12.0,False
21574,672.0,360.0,334.86315612998294,359.25849560819944,72.0,66.9726312259966,11.975283186939981,11.0,False
21575,673.0,400.0,334.86315612998294,359.25849560819944,80.0,66.9726312259966,11.975283186939981,5.0,False
21576,674.0,440.0,334.86315612998294,359.25849560819944,88.0,66.9726312259966,11.975283186939981,5.0,False
21577,675.0,480.0,334.86315612998294,359.25849560819944,96.0,66.9726312259966,11.975283186939981,4.0,False
21578,676.0,520.0,334.86315612998294,359.25849560819944,104.0,66.9726312259966,11.975283186939981,3.0,False
21579,677.0,560.0,334.86315612998294,359.25849560819944,112.0,66.9726312259966,11.975283186939981,12.0,False
21580,678.0,600.0,334.86315612998294,359.25849560819944,120.0,66.9726312259966,11.975283186939981,11.0,False
21613,679.0,260.0,369.50417228136047,359.25849560819944,52.0,73.9008344562721,11.975283186939981,6.0,False
21614,680.0,300.0,369.50417228136047,359.25849560819944,60.0,73.9008344562721,11.975283186939981,10.0,False
21615,681.0,340.0,369.50417228136047,359.25849560819944,68.0,73.9008344562721,11.975283186939981,12.0,False
21616,682.0,380.0,369.50417228136047,359.25849560819944,76.0,73.9008344562721,11.975283186939981,12.0,False
21617,683.0,420.0,369.50417228136047,359.25849560819944,84.0,73.9008344562721,11.975283186939981,12.0,False
21618,684.0,460.0,369.50417228136047,359.25849560819944,92.0,73.9008344562721,11.975283186939981,10.0,False
21619,685.0,500.0,369.50417228136047,359.25849560819944,100.0,73.9008344562721,11.975283186939981,11.0,False
21620,686.0,540.0,369.50417228136047,359.25849560819944,108.0,73.9008344562721,11.975283186939981,12.0,False
21621,687.0,580.0,369.50417228136047,359.25849560819944,116.0,73.9008344562721,11.975283186939981,12.0,False
21622,688.0,620.0,369.50417228136047,359.25849560819944,124.0,73.9008344562721,11.975283186939981,5.0,False
21654,689.0,280.0,404.145188432738,359.25849560819944,56.0,80.8290376865476,11.975283186939981,2.0,False
21655,690.0,320.0,404.145188432738,359.25849560819944,64.0,80.8290376865476,11.975283186939981,6.0,False
21656,691.0,360.0,404.145188432738,359.25849560819944,72.0,80.8290376865476,11.975283186939981,7.0,False
21657,692.0,400.0,404.145188432738,359.25849560819944,80.0,80.8290376865476,11.975283186939981,11.0,False
21658,693.0,440.0,404.145188432738,359.25849560819944,88.0,80.8290376865476,11.975283186939981,12.0,False
21659,694.0,480.0,404.145188432738,359.25849560819944,96.0,80.8290376865476,11.975283186939981,12.0,False
21660,695.0,520.0,404.145188432738,359.25849560819944,104.0,80.8290376865476,11.975283186939981,11.0,False
21661,696.0,560.0,404.145188432738,359.25849560819944,112.0,80.8290376865476,11.975283186939981,10.0,False
21662,697.0,600.0,404.145188432738,359.25849560819944,120.0,80.8290376865476,11.975283186939981,7.0,False
21699,698.0,420.0,438.7862045841155,359.25849560819944,84.0,87.75724091682311,11.975283186939981,3.0,False
21700,699.0,460.0,438.7862045841155,359.25849560819944,92.0,87.75724091682311,11.975283186939981,9.0,False
21701,700.0,500.0,438.7862045841155,359.25849560819944,100.0,87.75724091682311,11.975283186939981,8.0,False
21737,701.0,320.0,473.4272207354931,359.25849560819944,64.0,94.68544414709862,11.975283186939981,2.0,False
21741,702.0,480.0,473.4272207354931,359.25849560819944,96.0,94.68544414709862,11.975283186939981,4.0,False
21817,703.0,240.0,542.7092530382482,359.25849560819944,48.0,108.54185060764965,11.975283186939981,8.0,False
21818,704.0,280.0,542.7092530382482,359.25849560819944,56.0,108.54185060764965,11.975283186939981,5.0,False
21821,705.0,400.0,542.7092530382482,359.25849560819944,80.0,108.54185060764965,11.975283186939981,2.0,False
21858,706.0,220.0,577.3502691896257,359.25849560819944,44.0,115.47005383792514,11.975283186939981,9.0,False
21859,707.0,260.0,577.3502691896257,359.25849560819944,52.0,115.47005383792514,11.975283186939981,12.0,False
21860,708.0,300.0,577.3502691896257,359.25849560819944,60.0,115.47005383792514,11.975283186939981,3.0,False
21861,709.0,340.0,577.3502691896257,359.25849560819944,68.0,115.47005383792514,11.975283186939981,2.0,False
21896,710.0,120.0,611.9912853410033,359.25849560819944,24.0,122.39825706820065,11.975283186939981,4.0,False
21897,711.0,160.0,611.9912853410033,359.25849560819944,32.0,122.39825706820065,11.975283186939981,3.0,False
21898,712.0,200.0,611.9912853410033,359.25849560819944,40.0,122.39825706820065,11.975283186939981,8.0,False
21899,713.0,240.0,611.9912853410033,359.25849560819944,48.0,122.39825706820065,11.975283186939981,12.0,False
21900,714.0,280.0,611.9912853410033,359.25849560819944,56.0,122.39825706820065,11.975283186939981,9.0,False
21901,715.0,320.0,611.9912853410033,359.25849560819944,64.0,122.39825706820065,11.975283186939981,3.0,False
21937,716.0,100.0,646.6323014923809,359.25849560819944,20.0,129.32646029847618,11.975283186939981,5.0,False
21938,717.0,140.0,646.6323014923809,359.25849560819944,28.0,129.32646029847618,11.975283186939981,10.0,False
21939,718.0,180.0,646.6323014923809,359.25849560819944,36.0,129.32646029847618,11.975283186939981,11.0,False
21940,719.0,220.0,646.6323014923809,359.25849560819944,44.0,129.32646029847618,11.975283186939981,12.0,False
21941,720.0,260.0,646.6323014923809,359.25849560819944,52.0,129.32646029847618,11.975283186939981,12.0,False
21942,721.0,300.0,646.6323014923809,359.25849560819944,60.0,129.32646029847618,11.975283186939981,11.0,False
21943,722.0,340.0,646.6323014923809,359.25849560819944,68.0,129.32646029847618,11.975283186939981,4.0,False
21978,723.0,120.0,681.2733176437583,359.25849560819944,24.0,136.25466352875168,11.975283186939981,4.0,False
21979,724.0,160.0,681.2733176437583,359.25849560819944,32.0,136.25466352875168,11.975283186939981,10.0,False
21980,725.0,200.0,681.2733176437583,359.25849560819944,40.0,136.25466352875168,11.975283186939981,8.0,False
21981,726.0,240.0,681.2733176437583,359.25849560819944,48.0,136.25466352875168,11.975283186939981,9.0,False
21982,727.0,280.0,681.2733176437583,359.25849560819944,56.0,136.25466352875168,11.975283186939981,8.0,False
21983,728.0,320.0,681.2733176437583,359.25849560819944,64.0,136.25466352875168,11.975283186939981,6.0,False
22018,729.0,60.0,715.9143337951359,359.25849560819944,12.0,143.18286675902718,11.975283186939981,7.0,False
22019,730.0,100.0,715.9143337951359,359.25849560819944,20.0,143.18286675902718,11.975283186939981,4.0,False
22020,731.0,140.0,715.9143337951359,359.25849560819944,28.0,143.18286675902718,11.975283186939981,3.0,False
22021,732.0,180.0,715.9143337951359,359.25849560819944,36.0,143.18286675902718,11.975283186939981,4.0,False
22022,733.0,220.0,715.9143337951359,359.25849560819944,44.0,143.18286675902718,11.975283186939981,11.0,False
22023,734.0,260.0,715.9143337951359,359.25849560819944,52.0,143.18286675902718,11.975283186939981,11.0,False
22024,735.0,300.0,715.9143337951359,359.25849560819944,60.0,143.18286675902718,11.975283186939981,4.0,False
22058,736.0,40.0,750.5553499465134,359.25849560819944,8.0,150.11106998930268,11.975283186939981,4.0,False
22059,737.0,80.0,750.5553499465134,359.25849560819944,16.0,150.11106998930268,11.975283186939981,8.0,False
22060,738.0,120.0,750.5553499465134,359.25849560819944,24.0,150.11106998930268,11.975283186939981,4.0,False
22062,739.0,200.0,750.5553499465134,359.25849560819944,40.0,150.11106998930268,11.975283186939981,2.0,False
22063,740.0,240.0,750.5553499465134,359.25849560819944,48.0,150.11106998930268,11.975283186939981,2.0,False
22064,741.0,280.0,750.5553499465134,359.25849560819944,56.0,150.11106998930268,11.975283186939981,5.0,False
22065,742.0,320.0,750.5553499465134,359.25849560819944,64.0,150.11106998930268,11.975283186939981,3.0,False
22100,743.0,60.0,785.196366097891,359.25849560819944,12.0,157.0392732195782,11.975283186939981,3.0,False
22101,744.0,100.0,785.196366097891,359.25849560819944,20.0,157.0392732195782,11.975283186939981,7.0,False
22102,745.0,140.0,785.196366097891,359.25849560819944,28.0,157.0392732195782,11.975283186939981,3.0,False
22103,746.0,180.0,785.196366097891,359.25849560819944,36.0,157.0392732195782,11.975283186939981,2.0,False
22104,747.0,220.0,785.196366097891,359.25849560819944,44.0,157.0392732195782,11.975283186939981,2.0,False
22106,748.0,300.0,785.196366097891,359.25849560819944,60.0,157.0392732195782,11.975283186939981,11.0,False
22107,749.0,340.0,785.196366097891,359.25849560819944,68.0,157.0392732195782,11.975283186939981,2.0,False
22141,750.0,80.0,819.8373822492686,359.25849560819944,16.0,163.9674764498537,11.975283186939981,3.0,False
22142,751.0,120.0,819.8373822492686,359.25849560819944,24.0,163.9674764498537,11.975283186939981,9.0,False
22143,752.0,160.0,819.8373822492686,359.25849560819944,32.0,163.9674764498537,11.975283186939981,7.0,False
22144,753.0,200.0,819.8373822492686,359.25849560819944,40.0,163.9674764498537,11.975283186939981,7.0,False
22145,754.0,240.0,819.8373822492686,359.25849560819944,48.0,163.9674764498537,11.975283186939981,6.0,False
22146,755.0,280.0,819.8373822492686,359.25849560819944,56.0,163.9674764498537,11.975283186939981,8.0,False
22147,756.0,320.0,819.8373822492686,359.25849560819944,64.0,163.9674764498537,11.975283186939981,4.0,False
22183,757.0,100.0,854.478398400646,359.25849560819944,20.0,170.8956796801292,11.975283186939981,2.0,False
22184,758.0,140.0,854.478398400646,359.25849560819944,28.0,170.8956796801292,11.975283186939981,12.0,False
22185,759.0,180.0,854.478398400646,359.25849560819944,36.0,170.8956796801292,11.975283186939981,11.0,False
22186,760.0,220.0,854.478398400646,359.25849560819944,44.0,170.8956796801292,11.975283186939981,4.0,False
22187,761.0,260.0,854.478398400646,359.25849560819944,52.0,170.8956796801292,11.975283186939981,7.0,False
22188,762.0,300.0,854.478398400646,359.25849560819944,60.0,170.8956796801292,11.975283186939981,4.0,False
22224,763.0,120.0,889.1194145520236,359.25849560819944,24.0,177.82388291040473,11.975283186939981,3.0,False
22225,764.0,160.0,889.1194145520236,359.25849560819944,32.0,177.82388291040473,11.975283186939981,2.0,False
22226,765.0,200.0,889.1194145520236,359.25849560819944,40.0,177.82388291040473,11.975283186939981,4.0,False
22227,766.0,240.0,889.1194145520236,359.25849560819944,48.0,177.82388291040473,11.975283186939981,2.0,False
22228,767.0,280.0,889.1194145520236,359.25849560819944,56.0,177.82388291040473,11.975283186939981,3.0,False
22268,768.0,220.0,923.7604307034012,359.25849560819944,44.0,184.75208614068023,11.975283186939981,2.0,False
23296,769.0,320.0,138.56406460551017,391.9183588453085,64.0,27.712812921102035,13.063945294843617,3.0,False
23336,770.0,300.0,173.20508075688772,391.9183588453085,60.0,34.64101615137754,13.063945294843617,6.0,False
23337,771.0,340.0,173.20508075688772,391.9183588453085,68.0,34.64101615137754,13.063945294843617,8.0,False
23338,772.0,380.0,173.20508075688772,391.9183588453085,76.0,34.64101615137754,13.063945294843617,3.0,False
23377,773.0,280.0,207.84609690826525,391.9183588453085,56.0,41.56921938165305,13.063945294843617,3.0,False
23378,774.0,320.0,207.84609690826525,391.9183588453085,64.0,41.56921938165305,13.063945294843617,12.0,False
23379,775.0,360.0,207.84609690826525,391.9183588453085,72.0,41.56921938165305,13.063945294843617,11.0,False
23418,776.0,300.0,242.4871130596428,391.9183588453085,60.0,48.49742261192856,13.063945294843617,11.0,False
23419,777.0,340.0,242.4871130596428,391.9183588453085,68.0,48.49742261192856,13.063945294843617,9.0,False
23420,778.0,380.0,242.4871130596428,391.9183588453085,76.0,48.49742261192856,13.063945294843617,2.0,False
